log_mono_ns,lat,lon,speed_mps,actual_steer_angle_deg
3200000000.0,35.18233639256522,-97.43558906283873,0.04635809486491012,1.6
3210000000.0,35.182336188587776,-97.43558914072102,0.045208403814339645,1.6
3220000000.0,35.182335984610326,-97.43558921860333,0.04405871276376917,1.6
3230000000.0,35.18233578063288,-97.43558929648562,0.0429090217131987,1.6
3240000000.0,35.18233557665544,-97.43558937436792,0.04175933066262822,1.6
3250000000.0,35.182335372678,-97.43558945225021,0.04060963961205775,1.6
3260000000.0,35.182335168700554,-97.43558953013252,0.039459948561487275,1.6655935770002455
3270000000.0,35.182334964723104,-97.43558960801481,0.038310257510916795,1.7
3280000000.0,35.18233476074566,-97.43558968589711,0.03716056646034632,1.7
3290000000.0,35.18233455676822,-97.4355897637794,0.03601087540977585,1.7
3300000000.0,35.182334352790775,-97.4355898416617,0.03486118435920538,1.7
3310000000.0,35.18233417138643,-97.4355899212558,0.033885545718558445,1.7
3320000000.0,35.182334057362155,-97.43559000595954,0.03342944862614711,1.7
3330000000.0,35.18233394333788,-97.43559009066328,0.032973351533735776,1.7
3340000000.0,35.18233382931361,-97.43559017536703,0.032517254441324445,1.7
3350000000.0,35.18233371528934,-97.43559026007077,0.03206115734891311,1.7
3360000000.0,35.182333601265064,-97.43559034477452,0.031605060256501775,1.7
3370000000.0,35.18233348724079,-97.43559042947827,0.03114896316409044,1.7
3380000000.0,35.182333373216515,-97.43559051418201,0.030692866071679106,1.633760215544577
3390000000.0,35.18233325919225,-97.43559059888575,0.03023676897926777,1.6538540916139102
3400000000.0,35.18233314516797,-97.43559068358951,0.029780671886856437,1.659864289341982
3410000000.0,35.1823330311437,-97.43559076829325,0.029324574794445106,1.6535348553372995
3420000000.0,35.182332917119425,-97.435590852997,0.02886847770203377,1.7
3430000000.0,35.18233280309515,-97.43559093770074,0.028412380609622437,1.7
3440000000.0,35.18233268907088,-97.43559102240448,0.027956283517211106,1.7
3450000000.0,35.18233257504661,-97.43559110710824,0.02750018642479977,1.7
3460000000.0,35.182332461022334,-97.43559119181198,0.027044089332388437,1.7
3470000000.0,35.18233234699806,-97.43559127651572,0.026587992239977102,1.7
3480000000.0,35.182332232973785,-97.43559136121947,0.026131895147565767,1.7
3490000000.0,35.18233211894952,-97.43559144592322,0.025675798055154436,1.7
3500000000.0,35.18233200492524,-97.43559153062697,0.0252197009627431,1.7
3510000000.0,35.18233189090097,-97.43559161533071,0.024763603870331767,1.7
3520000000.0,35.182331776876694,-97.43559170003445,0.024307506777920432,1.7
3530000000.0,35.18233166285242,-97.4355917847382,0.023851409685509098,1.6875450742607048
3540000000.0,35.18233154882815,-97.43559186944195,0.023395312593097767,1.615862089679428
3550000000.0,35.18233143480388,-97.43559195414569,0.022939215500686432,1.6925399117669662
3560000000.0,35.1823313207796,-97.43559203884944,0.022483118408275098,1.6
3570000000.0,35.18233120675533,-97.43559212355318,0.022027021315863766,1.6165078872326206
3580000000.0,35.182331092731054,-97.43559220825694,0.02157092422345243,1.7
3590000000.0,35.18233097870679,-97.43559229296068,0.021114827131041097,1.7
3600000000.0,35.18233086468251,-97.43559237766442,0.020658730038629763,1.7
